review,placeid
"This is the worst Marriott I have ever stayed in.  I'm in a ""Marriott room of the future.""  If this is Marriott's future, they will be out of business.  When I went into the bathroom I discovered that the shower was full of hair.  No drawer space to unpack in for a stay for a few days.  No closet, just a small shelf with hangars at the entrance.  I'm in a king-size room and it has only a single chair.  Guess it is a good thing my significant other didn't come with!   We'd have no place to put both of our clothes because we both like to unpack and put things away the minute we get into a hotel room.   And if we wanted to have room service, either he or I would have had to sit on the bed to eat!!!!   The only positive thing I can say about this hotel is the view from the 44th floor is stunning and the concierge lounge is good!",ChIJwxiI1nkE9YgR3dIyOdDBaC8
"Great place. Really quiet at Sunday afternoon. There was a market of artisans. A lot of jewellery but other interesting things like artists. If you try food go to the Mexican, was the best.",ChIJN6W-X_VYwokRTqwcBnTw1Uk
"Absolutely one of top 3 favorite venues in NYC. Very beautiful from the inside. However, the staff who guide you to your seat are jot quite nice. Very harsh sometimes. But I still love this place, and the events that take place in it.",ChIJN6W-X_VYwokRTqwcBnTw1Uk
"Lincoln Center is such a beautiful way to spend an evening!  Take in the symphony, ballet, opera or more.  They even have free events every once in a while - and Sunday meet & greets with the artists.  Look at their website for dates.

Food tip - for a great meal, eat at Bar Boulud across the street (and make sure to avoid Cafe Fiorello).",ChIJN6W-X_VYwokRTqwcBnTw1Uk
"Absolutely breathtaking cultural center that makes me appreciate that NY has more culture than most other parts of the U.S. If you are able to see an opera, ballet or live music performance here, do it. The fountain plaza outside also makes for a romantic stroll. ",ChIJN6W-X_VYwokRTqwcBnTw1Uk
Attended the beautiful March 2nd performance of Don Giovanni. Emma Bell Kate Lindsey and Elza van den Heever gave powerful amazing performances.  Great orchestra. Dmitry Korchak standout as Don Ottavio,ChIJN6W-X_VYwokRTqwcBnTw1Uk
Arrived 1.5 hours early and still barely made the flight. Took over 35 minutes to use the self check kiosk and another 50 minutes in the security line. Recommend arriving 3 hours early for your flight because the airport CLEARLY has never had passengers before. Extra employees stand around playing on their phones rather than helping passengers through the lines quicker.,ChIJucyQYcL95okRZafxtdR6Wyc
"I flew out of Bradley International Airport on August 27, 2015 and it was my very first time taking a commercial flight and I must say it was very easy.  I got through security in less than a few minutes and I was able to go to my gate and await boarding.   Love Bradley International!  ",ChIJucyQYcL95okRZafxtdR6Wyc
Great ppl!!! Not alot of flight options or actuals flights at all.,ChIJucyQYcL95okRZafxtdR6Wyc
We arrived 1.5 hours ahead of our flight and nearly missed the flight.  I have never seen such an unorganized airport.  Check-in was extremely slow and the security line was even slower.  I would highly recommend avoiding flying out of this airport if at all possible.,ChIJucyQYcL95okRZafxtdR6Wyc
"airport is nice and clean but the free wifi is terrible.  If you plan to work in the terminal, as I did, bring a hotspot or some other means to connect, the airport wifi will not satisfy your needs.  If their IT group can fix this the airport would have a five star rating in my opinion.  security was smooth, nice amenities, etc.",ChIJucyQYcL95okRZafxtdR6Wyc
LOVE Donald Trump landmark... fascinating acritecture... AL rocker really does walk around during lunch... gilligan's island television reunion was being filmed here  (NBC-108) ...LOVE for The Honoable First Lady Of The United States Of America Michelle lavaughn Robinson Obama HARVARD LAW 1988... OBAMA LOVE US... LOVE Tupac... got to LOVE us 108,ChIJ9U1mz_5YwokRosza1aAk0jM
"Loved everything, shops, staff and most of all the view. There was a queue but it moved really quickly. The view is better than Empire State Bldgs so if you are doing both do Empire at night.",ChIJ9U1mz_5YwokRosza1aAk0jM
"I really enjoy my time here. walking around the rockerfeller center, visit the lego store, nintendo store, NBC Store, so crowded here. sometimes you can find a market that sell a lot of stuff here.",ChIJ9U1mz_5YwokRosza1aAk0jM
"One of the must-see attraction in Manhattan. Top of the rock, $32 per person, has the one of the best city view in the world. Gigantic christmas tree and ice skating really shows the spirit of winter. Plan 2-3 hours for Top of the rock and boutiques in busy season. ",ChIJ9U1mz_5YwokRosza1aAk0jM
"A visit to one of the top scrapers is a must if its your first time in manhattan. We chose the Rock because from there you have an excellent view over central park, empire state building, midtown manhattan and much more. A very good start on any vacation.
I give five star because the service was top notch and the views were spectacular. Extra plus for the very friendly guard on the top floor who pointed out the buildings and had some great stories to share.
Thank you very much!",ChIJ9U1mz_5YwokRosza1aAk0jM
"Room was nice. Shower ceiling was falling down and water did not drain in shower for a while.  The hotel has no parking except for an additional 32.00 charge.  They offered to put something in the room for my wife""s birthday which turned out to be milk and cookies. This would have been perfect for a kid, but my wife is much older.  A simple cup cake and a single candle would have been more ideal since you don,t know the age of the person.  Good gesture, but if you really want to do something get more info. Great view from room.",ChIJ86lMh3gE9YgRVGCyTyCJZB0
"If any of you guys are looking for dirt cheap hotel deals I would check out HotelRaven. Com I saved a ton of money using that site.

Room was nice. Shower ceiling was falling down and water did not drain in shower for a while.  The hotel has no parking except for an additional 32.00 charge.  They offered to put something in the room for my wife""s birthday which turned out to be milk and cookies. This would have been perfect for a kid, but my wife is much older.  A simple cup cake and a single candle would have been more ideal since you don,t know the age of the person.  Good gesture, but if you really want to do something get more info. Great view from room.",ChIJ86lMh3gE9YgRVGCyTyCJZB0
"We stayed here 10.10.2015 for my daughter's birthday weekend.  After fighting traffic and the confusion to get to the hotel, we were immediately smacked with a mandatory $32 ""valet parking"" expense or it would be $8 an hr heat to park our car where we were staying!Upon checking in, our agent, Connor,  Was very distracted and took little to no time explaining any of the features or protocols of the hotel.The elevators are very confusing, it took us an additional 15 minutes to get to our floor because we kept getting on elevators that didn't access our floor!  Let me add, at this point, that we were traveling with three small girls ages 6,7, and 9!  No one was particularly friendly or helpful. There was an air of snobbiness throughout the entire hotel.To add insult to injury, we were double charged on  both credit cards for the room and the incidentals! Not worth the money or the hassle. Not kid friendly! Won't be staying again. ",ChIJ86lMh3gE9YgRVGCyTyCJZB0
"Parking on site is pricey but the service is top notch. The rooms are being updated, and are kind of on the small side for the regular king size room. The views are great. ",ChIJ86lMh3gE9YgRVGCyTyCJZB0
"There is a 5/Star Security Officer at Westin Peachtree Plaza his name is Mr. Herbert K. This security officer deserve much honor and praise for a ""Honest Job"" well done at this hotel and abroad. It is very rare to find honesty now and days. But this officer is HONEST in all capitol letters and very caring at heart. 
I was told by an elderly lady in Chattanooga, Tn that if you can't trust a person with money: you can't trust them with your life. Well Security Officer Mr. Herbert K. can be trusted with money and you can trust him with your life. 
This security officer believe in returning items to guest that were misplaced or lost along the way. A standing ovation for such honesty. God, bless Mr. Herbert K. Amen",ChIJ86lMh3gE9YgRVGCyTyCJZB0
"What an experience as I am the 352 reviewer of the United Center facility.  Of note is that on the eve of October 27th, President *Barack Obama added a *lightning-spark to the Bulls game as he was back in Chicago on this day.  This remarkable date is annotated as such each year to be of significance to every ball handler upon the court or Tswana coral.  Here mighty Tau ""Lions"" in union with the Taurus Bull manifest a saga join fans from all over the globe.  If your into stars then take note of the eye of the bull, Aldebaran an orange giant star located about 65 light years away in the zodiac constellation of Taurus who also watches the (k)nights action and sportsman like conduct.  I find IT enlightening in these times of media brands that the founding of the NEW matrix is a devilish form of the Protestant movement that formed America... all over again.  So IT's cool that president Obama is a Bulls fan, but what of these haunting mysteries that we hear on the NEWS where apparently a hooded apparition shows up at Atwater and Richard?  Is this some kind of Botswana ball player dribbling in the machine?  And just what is this talk I hear of from the coaches regarding Left, Right, Center as IT relates to Unicode U+ 421?  Another app or apparition face found on not only basketballs but baseballs and other stitched spheres.  I don't know about you but I am going to go to the library and do some research of the various patters of every ball of every sport and do a facial recognition analysis to see what's up.  That being said ""Go Bulls"" and let the readers of this review beware as IF one turns the Bulls logo upside down they will witness the ""Tau Bot"" as such be reading a book upon a table. ? ",ChIJT7Wpyj4tDogRRAPwjAbwk5s
Best sports arena in the world to me as my all time favorite sports team (Da Bulls) play there.  Had my picture taken next to the 6 NBA Title Trophies which is awesome and ultimate life highlight. I feel at home here.,ChIJT7Wpyj4tDogRRAPwjAbwk5s
"Die hard hawks fan and hockey player and it is truly an awesome place. Plus, the Madhouse Burger is the best: sausage on top of the burger patty! Brilliant idea.

",ChIJT7Wpyj4tDogRRAPwjAbwk5s
Been to a few Hawks games and the Stanley cup game. Very clean and the staff are nice. Prices for food and drinks are reasonable. They even provide free WiFi which is nice.,ChIJT7Wpyj4tDogRRAPwjAbwk5s
"This stadium has one of the best atmospheres for watching any professional sporting event! Nothing will beat hearing the national anthem before a hawks game for the first time.  Bathrooms are clean, staff is courteous, but beer prices are a little high.",ChIJT7Wpyj4tDogRRAPwjAbwk5s
"This was one of the best, if not THE BEST, scenic sites that I have EVER had the pleasure of viewing.  My sweet husband and I were there for two days, but that was just NOT enough time. I love this beautiful place, and I cannot wait to revisit. I love adventure, so this place is the place for people who enjoy nature. Wyoming and Montana end of it were both amazing. ",ChIJVVVVVVXlUVMRu-GPNDD5qKw
"Absolutely breathtaking. During our trip we saw plenty of bison up close. One even walked right up next to our vehicle. We were also able to see Old Faithful Geyser and plenty of geothermal mud pots and paint pots. I will make it a point to get out here more often. If you happen to visit Wyoming, Idaho, or Montana, make Yellowstone one of your destinations.

The best time of year to visit is just after September. It isn't as crowded and the temperatures are perfect.",ChIJVVVVVVXlUVMRu-GPNDD5qKw
"Such a great experience!  There was a lot of wildlife to see.  Lots of bison, elk and large herd of mountain goats.  There is such beauty there.  The fumeroles were astounding.  Old faithful was unbelievable as were other areas .  Words just cannot explain the beauty!  You have to see it for yourself! I loved seeing the beautiful clear rivers and the fly fishermen. What a great experience!",ChIJVVVVVVXlUVMRu-GPNDD5qKw
"Made a trip out there last week with the family and it was absolutely beautiful!  The park is very well kept, no litter, and plenty of gas, food, and other resource centers scattered throughout!  If you haven't been you should check it out!  If you are coming from the east we stayed in Cody, WY just 45 minutes from the east gate and rooms were very reasonable. ",ChIJVVVVVVXlUVMRu-GPNDD5qKw
"one of the best experiences in my life. everyone at this place is so friendly. the sights are breath taking and unforgettable. I had such an amazing time camping, hiking, and relaxing. From the Geysers to the Canyon/Lower falls to just sitting at the lake, Yellowstone is remarkably beautiful. Yellowstone was hard to leave, specially since I had to come back to city life. I can't wait to go back!!",ChIJVVVVVVXlUVMRu-GPNDD5qKw
"I would like to give zero stars, this has been my worst experience at a hotel. No rooms available when I arrived despite having reservation. Placed in a smoking room that smelled horrible and had cigarette ashes and leaky faucet. I was given explanation of 1st come 1st serve policy- no apology for inconvenience. Then told I would be upgraded to a ""mini suite"" however after 3 trips to reservation I still do not have a room. Terrible customer service, would not stay here again nor    recommend it.

",ChIJx9KzNzPEyIARcKoYGU1i1g8
"I come to Vegas 1 to 2x a year on business. Old smoke smelling rooms even if non smoking (I had the best room type before upgrading to a suite. It was roomy but crappy). No amenities (no safe,  no coffemaker,  average fitness,  ok pool,  wifi worked) but have to pay $25 resort fee. Casino is small and basic and boring. Decent service.  Room rates are high compared to value elsewhere on the strip.  I am not sure how they won all these awards they claim. Food was expensive and actually reheated at Beach Cafe with bad service.  Hilton honors let down. ",ChIJx9KzNzPEyIARcKoYGU1i1g8
"This hotel had a very good experience. One of the most friendly places in Las Vegas. Even when they had to give bad news (such as the shopping kiosks being closed), they would provide separate options, and smile.
From the standpoint of only one of 7 billion humans, a smile goes a long way. I didn't meet an employee at this casino or hotel who was not smiling. Would definitely recommend!!!",ChIJx9KzNzPEyIARcKoYGU1i1g8
"I recently stayed at the Tropicana Las Vega from a Thursday to Sunday.   The place was great.   Their hotel, service, and casino was awesome.   Their front desk was very polite, patient, and helpful.  Housekeeping did a great job with the room.  I had called and asked for extra coffee the first night and they brought some up.  However, they remembered and made sure and left extra each day thereafter.  Their Concierge Service was great.  We had a large group, over 25, and needed tickets to the new ride, ?Linq?.  The concierge took great care of me and my group, he called the ?Linq? and got the details that weren?t clear on the brochure, answered all my questions, and also got me a discounted price on each ticket.   The casino was good, the slots were ripe for the taking and I even hit the Progressive jackpot twice during my time there.  They also have a great bar, coffee / food stores, and a convenience store.   I?ll definitely be back to see them again.  ",ChIJx9KzNzPEyIARcKoYGU1i1g8
"Walked in at 8pm. Self-parked our car. Pleasant receptionist gave us an upgrade. We were in the room and settled within 20mins. Beautiful room. Views overlooking the Exculibar, surrounding hotels and the back end of the strip. Layout of the room was lovely, spacious. Clean and tidy. Bed was lovely and soft...so comfy! Linen and blankets were clean. No fridge, microwave or coffee machine tho. Bathroom was clean and spacious. Hardly any noise down this end of the hotel. No cigarette smell. All-in-all a lovely, clean room!! Casino was great, not overly crowded. Brought a few tall drinks ($27each) for the walk down the strip. Loved that they had a Starbucks onsite. Checkout was straightforward...no probs! No surprise extras on the bill. Location was great...it seemed more lively down this end of the strip...lol. Id definitely stay here again! ",ChIJx9KzNzPEyIARcKoYGU1i1g8
